time,x,xdot,y,ydot,theta,thetadot,thrust,alpha,x_err,y_err
3.78333,0.00349903,-0.00656157,2.23502,-1.03974,0.00113291,-0.00218924,10.3821,4.28129e-05,0.00349903,1.73502
3.8,0.00339135,-0.00636165,2.21777,-1.03027,0.00109713,-0.00210435,10.3779,4.08984e-05,0.00339135,1.71777
3.81667,0.00328694,-0.00616821,2.20068,-1.02088,0.00106273,-0.00202334,10.3736,3.90455e-05,0.00328694,1.70068
3.83333,0.00318571,-0.00598098,2.18374,-1.01156,0.00102966,-0.00194608,10.3694,3.7256e-05,0.00318571,1.68374
3.85,0.00308754,-0.00579974,2.16696,-1.0023,0.000997835,-0.00187242,10.3652,3.55311e-05,0.00308754,1.66696
3.86667,0.00299235,-0.00562424,2.15033,-0.993123,0.000967213,-0.00180223,10.3609,3.38717e-05,0.00299235,1.65033
3.88333,0.00290003,-0.00545427,2.13385,-0.98401,0.000937733,-0.00173538,10.3568,3.22782e-05,0.00290003,1.63385
3.9,0.00281051,-0.00528963,2.11753,-0.974967,0.00090934,-0.00167171,10.3526,3.07508e-05,0.00281051,1.61753
3.91667,0.00272368,-0.00513012,2.10135,-0.965993,0.000881984,-0.00161109,10.3484,2.92891e-05,0.00272368,1.60135
3.93333,0.00263948,-0.00497554,2.08533,-0.957089,0.000855613,-0.00155338,10.3443,2.78929e-05,0.00263948,1.58533
3.95,0.0025578,-0.00482571,2.06945,-0.948253,0.000830181,-0.00149845,10.3402,2.65611e-05,0.0025578,1.56945
3.96667,0.00247859,-0.00468047,2.05372,-0.939485,0.000805643,-0.00144616,10.3361,2.52929e-05,0.00247859,1.55372
3.98333,0.00240176,-0.00453964,2.03813,-0.930786,0.000781955,-0.00139639,10.332,2.40871e-05,0.00240176,1.53813
4,0.00232725,-0.00440307,2.02269,-0.922155,0.000759077,-0.001349,10.3279,2.29421e-05,0.00232725,1.52269
4.01667,0.00225497,-0.00427062,2.00739,-0.913591,0.000736969,-0.00130387,10.3238,2.18565e-05,0.00225497,1.50739
4.03333,0.00218487,-0.00414213,1.99224,-0.905094,0.000715596,-0.00126088,10.3198,2.08285e-05,0.00218487,1.49224
4.05,0.00211688,-0.00401747,1.97722,-0.896665,0.000694923,-0.00121992,10.3158,1.98563e-05,0.00211688,1.47722
4.06667,0.00205093,-0.00389651,1.96235,-0.888302,0.000674916,-0.00118086,10.3118,1.89381e-05,0.00205093,1.46235
4.08333,0.00198697,-0.00377913,1.94761,-0.880006,0.000655546,-0.00114361,10.3078,1.80717e-05,0.00198697,1.44761
4.1,0.00192494,-0.00366521,1.93302,-0.871776,0.000636782,-0.00110805,10.3038,1.72553e-05,0.00192494,1.43302
4.11667,0.00186478,-0.00355463,1.91855,-0.863612,0.000618598,-0.00107408,10.2999,1.64866e-05,0.00186478,1.41855
4.13333,0.00180644,-0.0034473,1.90423,-0.855513,0.000600967,-0.00104162,10.2959,1.57636e-05,0.00180644,1.40423
4.15,0.00174985,-0.0033431,1.89004,-0.847479,0.000583865,-0.00101058,10.292,1.50842e-05,0.00174985,1.39004
4.16667,0.00169498,-0.00324194,1.87598,-0.83951,0.00056727,-0.00098085,10.2881,1.44462e-05,0.00169498,1.37598
4.18333,0.00164177,-0.00314372,1.86205,-0.831606,0.00055116,-0.000952368,10.2843,1.38475e-05,0.00164177,1.36205
4.2,0.00159018,-0.00304835,1.84826,-0.823766,0.000535515,-0.000925051,10.2804,1.3286e-05,0.00159018,1.34826
4.21667,0.00154015,-0.00295576,1.83459,-0.81599,0.000520316,-0.000898826,10.2766,1.27597e-05,0.00154015,1.33459
4.23333,0.00149164,-0.00286584,1.82106,-0.808277,0.000505545,-0.000873624,10.2728,1.22665e-05,0.00149164,1.32106
4.25,0.0014446,-0.00277853,1.80765,-0.800628,0.000491187,-0.000849379,10.269,1.18046e-05,0.0014446,1.30765
4.26667,0.001399,-0.00269375,1.79437,-0.793041,0.000477225,-0.000826033,10.2652,1.13718e-05,0.001399,1.29437
4.28333,0.0013548,-0.00261142,1.78121,-0.785517,0.000463645,-0.000803526,10.2615,1.09665e-05,0.0013548,1.28121
4.3,0.00131194,-0.00253148,1.76818,-0.778055,0.000450434,-0.000781807,10.2577,1.05867e-05,0.00131194,1.26818
4.31667,0.0012704,-0.00245386,1.75528,-0.770655,0.000437579,-0.000760826,10.254,1.02308e-05,0.0012704,1.25528
4.33333,0.00123013,-0.00237849,1.7425,-0.763316,0.000425068,-0.000740536,10.2503,9.89713e-06,0.00123013,1.2425
4.35,0.00119111,-0.0023053,1.72983,-0.756038,0.000412889,-0.000720895,10.2467,9.58402e-06,0.00119111,1.22983
4.36667,0.00115328,-0.00223425,1.71729,-0.748822,0.000401033,-0.000701864,10.243,9.28998e-06,0.00115328,1.21729
4.38333,0.00111662,-0.00216526,1.70487,-0.741665,0.000389489,-0.000683405,10.2394,9.01357e-06,0.00111662,1.20487
4.4,0.00108109,-0.00209828,1.69257,-0.734569,0.000378248,-0.000665485,10.2358,8.7534e-06,0.00108109,1.19257
4.41667,0.00104667,-0.00203326,1.68039,-0.727533,0.000367302,-0.000648074,10.2322,8.50818e-06,0.00104667,1.18039
4.43333,0.00101331,-0.00197015,1.66832,-0.720555,0.000356642,-0.000631142,10.2286,8.27668e-06,0.00101331,1.16832
4.45,0.000980983,-0.00190889,1.65637,-0.713637,0.00034626,-0.000614664,10.2251,8.05775e-06,0.000980983,1.15637
4.46667,0.000949666,-0.00184942,1.64453,-0.706778,0.000336149,-0.000598615,10.2216,7.85031e-06,0.000949666,1.14453
4.48333,0.000919326,-0.00179172,1.63281,-0.699977,0.000326303,-0.000582975,10.2181,7.65334e-06,0.000919326,1.13281
4.5,0.000889933,-0.00173571,1.6212,-0.693234,0.000316714,-0.000567723,10.2146,7.46591e-06,0.000889933,1.1212
4.51667,0.000861459,-0.00168137,1.6097,-0.686548,0.000307376,-0.000552841,10.2111,7.28713e-06,0.000861459,1.1097
4.53333,0.000833878,-0.00162865,1.59831,-0.67992,0.000298283,-0.000538313,10.2077,7.1162e-06,0.000833878,1.09831
4.55,0.000807162,-0.00157749,1.58704,-0.673349,0.000289429,-0.000524124,10.2043,6.95237e-06,0.000807162,1.08704
4.56667,0.000781286,-0.00152786,1.57587,-0.666834,0.000280809,-0.000510261,10.2009,6.79495e-06,0.000781286,1.07587
4.58333,0.000756225,-0.00147973,1.56481,-0.660375,0.000272418,-0.000496712,10.1975,6.6433e-06,0.000756225,1.06481
4.6,0.000731954,-0.00143303,1.55385,-0.653972,0.000264249,-0.000483466,10.1942,6.49686e-06,0.000731954,1.05385
4.61667,0.000708449,-0.00138775,1.54301,-0.647625,0.0002563,-0.000470513,10.1908,6.35509e-06,0.000708449,1.04301
4.63333,0.000685688,-0.00134384,1.53227,-0.641333,0.000248563,-0.000457845,10.1875,6.21752e-06,0.000685688,1.03227
4.65,0.000663647,-0.00130126,1.52163,-0.635095,0.000241036,-0.000445453,10.1843,6.08373e-06,0.000663647,1.02163
4.66667,0.000642305,-0.00125997,1.5111,-0.628912,0.000233713,-0.000433331,10.181,5.95332e-06,0.000642305,1.0111
4.68333,0.000621641,-0.00121994,1.50066,-0.622783,0.000226589,-0.000421472,10.1778,5.82595e-06,0.000621641,1.00066
4.7,0.000601634,-0.00118114,1.49034,-0.616707,0.000219661,-0.000409871,10.1745,5.70133e-06,0.000601634,0.990336
4.71667,0.000582263,-0.00114353,1.48011,-0.610685,0.000212925,-0.000398521,10.1713,5.57917e-06,0.000582263,0.980107
4.73333,0.000563509,-0.00110708,1.46998,-0.604716,0.000206375,-0.000387419,10.1682,5.45925e-06,0.000563509,0.969979
4.75,0.000545354,-0.00107176,1.45995,-0.598799,0.000200009,-0.00037656,10.165,5.34136e-06,0.000545354,0.95995
4.76667,0.000527778,-0.00103752,1.45002,-0.592935,0.000193821,-0.00036594,10.1619,5.22532e-06,0.000527778,0.950019
4.78333,0.000510764,-0.00100435,1.44018,-0.587122,0.000187809,-0.000355556,10.1588,5.11099e-06,0.000510764,0.940185
4.8,0.000494294,-0.000972214,1.43045,-0.581361,0.000181968,-0.000345404,10.1557,4.99823e-06,0.000494294,0.930448
4.81667,0.000478351,-0.000941079,1.42081,-0.575651,0.000176293,-0.000335481,10.1526,4.88695e-06,0.000478351,0.920806
4.83333,0.000462919,-0.000910918,1.41126,-0.569991,0.000170783,-0.000325784,10.1496,4.77706e-06,0.000462919,0.911259
4.85,0.000447982,-0.000881702,1.40181,-0.564383,0.000165432,-0.00031631,10.1465,4.66848e-06,0.000447982,0.901806
4.86667,0.000433524,-0.000853404,1.39245,-0.558824,0.000160237,-0.000307057,10.1435,4.56119e-06,0.000433524,0.892446
4.88333,0.00041953,-0.000825998,1.38318,-0.553315,0.000155195,-0.000298021,10.1405,4.45512e-06,0.00041953,0.883178
4.9,0.000405986,-0.000799457,1.374,-0.547855,0.000150302,-0.000289201,10.1376,4.35026e-06,0.000405986,0.874001
4.91667,0.000392877,-0.000773755,1.36492,-0.542444,0.000145553,-0.000280593,10.1346,4.24661e-06,0.000392877,0.864916
4.93333,0.000380189,-0.000748867,1.35592,-0.537082,0.000140947,-0.000272196,10.1317,4.14414e-06,0.000380189,0.85592
4.95,0.00036791,-0.00072477,1.34701,-0.531769,0.000136478,-0.000264006,10.1288,4.04287e-06,0.00036791,0.847012
4.96667,0.000356026,-0.00070144,1.33819,-0.526503,0.000132145,-0.000256021,10.1259,3.94281e-06,0.000356026,0.838193
4.98333,0.000344524,-0.000678852,1.32946,-0.521285,0.000127943,-0.000248239,10.1231,3.84397e-06,0.000344524,0.829462
5,0.000333393,-0.000656985,1.32082,-0.516114,0.000123869,-0.000240656,10.1203,3.74638e-06,0.000333393,0.820817
5.01667,0.000322621,-0.000635817,1.31226,-0.51099,0.000119919,-0.00023327,10.1174,3.65006e-06,0.000322621,0.812258
5.03333,0.000312196,-0.000615327,1.30378,-0.505912,0.000116091,-0.000226078,10.1147,3.55504e-06,0.000312196,0.803784
5.05,0.000302106,-0.000595493,1.29539,-0.500881,0.000112382,-0.000219078,10.1119,3.46134e-06,0.000302106,0.795394
5.06667,0.000292342,-0.000576295,1.28709,-0.495895,0.000108787,-0.000212267,10.1091,3.36901e-06,0.000292342,0.787087
5.08333,0.000282893,-0.000557713,1.27886,-0.490955,0.000105305,-0.000205641,10.1064,3.27806e-06,0.000282893,0.778863
5.1,0.000273748,-0.000539729,1.27072,-0.486061,0.000101931,-0.000199197,10.1037,3.18854e-06,0.000273748,0.770722
5.11667,0.000264899,-0.000522324,1.26266,-0.481211,9.86631e-05,-0.000192934,10.101,3.10047e-06,0.000264899,0.762661
5.13333,0.000256335,-0.000505479,1.25468,-0.476405,9.54983e-05,-0.000186847,10.0983,3.01388e-06,0.000256335,0.754681
5.15,0.000248046,-0.000489176,1.24678,-0.471644,9.24335e-05,-0.000180933,10.0957,2.9288e-06,0.000248046,0.74678
5.16667,0.000240026,-0.0004734,1.23896,-0.466927,8.94658e-05,-0.00017519,10.093,2.84526e-06,0.000240026,0.738959
5.18333,0.000232264,-0.000458132,1.23122,-0.462253,8.65924e-05,-0.000169613,10.0904,2.76328e-06,0.000232264,0.731216
5.2,0.000224752,-0.000443357,1.22355,-0.457622,8.38106e-05,-0.0001642,10.0879,2.68289e-06,0.000224752,0.72355
5.21667,0.000217482,-0.00042906,1.21596,-0.453034,8.11177e-05,-0.000158948,10.0853,2.6041e-06,0.000217482,0.715961
5.23333,0.000210447,-0.000415224,1.20845,-0.448488,7.85111e-05,-0.000153852,10.0827,2.52694e-06,0.000210447,0.708449
5.25,0.000203639,-0.000401835,1.20101,-0.443985,7.59881e-05,-0.00014891,10.0802,2.45141e-06,0.000203639,0.701012
5.26667,0.00019705,-0.000388879,1.19365,-0.439523,7.35462e-05,-0.000144118,10.0777,2.37754e-06,0.00019705,0.693649
5.28333,0.000190674,-0.000376341,1.18636,-0.435103,7.11829e-05,-0.000139472,10.0752,2.30532e-06,0.000190674,0.68636
5.3,0.000184503,-0.000364209,1.17915,-0.430724,6.88959e-05,-0.00013497,10.0727,2.23476e-06,0.000184503,0.679145
5.31667,0.000178531,-0.000352469,1.172,-0.426386,6.66827e-05,-0.000130608,10.0703,2.16588e-06,0.000178531,0.672003
5.33333,0.000172752,-0.000341108,1.16493,-0.422088,6.45411e-05,-0.000126382,10.0679,2.09866e-06,0.000172752,0.664932
5.35,0.000167159,-0.000330114,1.15793,-0.417831,6.24689e-05,-0.00012229,10.0654,2.03311e-06,0.000167159,0.657933
5.36667,0.000161746,-0.000319476,1.151,-0.413613,6.04637e-05,-0.000118326,10.0631,1.96923e-06,0.000161746,0.651004
5.38333,0.000156508,-0.000309182,1.14415,-0.409435,5.85236e-05,-0.000114489,10.0607,1.907e-06,0.000156508,0.644145
5.4,0.000151438,-0.000299219,1.13736,-0.405296,5.66464e-05,-0.000110775,10.0583,1.84642e-06,0.000151438,0.637356
5.41667,0.000146532,-0.000289579,1.13064,-0.401196,5.48301e-05,-0.00010718,10.056,1.78747e-06,0.000146532,0.630635
5.43333,0.000141784,-0.00028025,1.12398,-0.397135,5.30728e-05,-0.000103701,10.0537,1.73014e-06,0.000141784,0.623982
5.45,0.000137189,-0.000271221,1.1174,-0.393112,5.13725e-05,-0.000100335,10.0514,1.67442e-06,0.000137189,0.617397
5.46667,0.000132742,-0.000262484,1.11088,-0.389127,4.97274e-05,-9.70784e-05,10.0491,1.62028e-06,0.000132742,0.610878
5.48333,0.000128438,-0.000254029,1.10443,-0.385179,4.81357e-05,-9.39283e-05,10.0468,1.56771e-06,0.000128438,0.604426
5.5,0.000124272,-0.000245847,1.09804,-0.381269,4.65956e-05,-9.08814e-05,10.0446,1.51667e-06,0.000124272,0.598039
5.51667,0.000120241,-0.000237927,1.09172,-0.377396,4.51054e-05,-8.79347e-05,10.0424,1.46716e-06,0.000120241,0.591716
5.53333,0.00011634,-0.000230264,1.08546,-0.37356,4.36636e-05,-8.5085e-05,10.0402,1.41915e-06,0.00011634,0.585458
5.55,0.000112565,-0.000222846,1.07926,-0.36976,4.22685e-05,-8.23294e-05,10.038,1.3726e-06,0.000112565,0.579264
5.56667,0.000108911,-0.000215668,1.07313,-0.365996,4.09185e-05,-7.96649e-05,10.0358,1.32749e-06,0.000108911,0.573133
5.58333,0.000105374,-0.00020872,1.06706,-0.362268,3.96123e-05,-7.70886e-05,10.0337,1.2838e-06,0.000105374,0.567064
5.6,0.000101952,-0.000201996,1.06106,-0.358576,3.83482e-05,-7.45978e-05,10.0315,1.24148e-06,0.000101952,0.561057
5.61667,9.86399e-05,-0.000195488,1.05511,-0.354919,3.7125e-05,-7.21897e-05,10.0294,1.20052e-06,9.86399e-05,0.555111
5.63333,9.54345e-05,-0.000189189,1.04923,-0.351297,3.59412e-05,-6.98616e-05,10.0273,1.16088e-06,9.54345e-05,0.549226
5.65,9.23324e-05,-0.000183092,1.0434,-0.347709,3.47956e-05,-6.76109e-05,10.0253,1.12254e-06,9.23324e-05,0.543401
5.66667,8.93303e-05,-0.000177191,1.03764,-0.344156,3.36869e-05,-6.54349e-05,10.0232,1.08544e-06,8.93303e-05,0.537635
5.68333,8.6425e-05,-0.00017148,1.03193,-0.340637,3.26138e-05,-6.33313e-05,10.0211,1.04958e-06,8.6425e-05,0.531929
5.7,8.36133e-05,-0.000165952,1.02628,-0.337151,3.15753e-05,-6.12976e-05,10.0191,1.01491e-06,8.36133e-05,0.526281
5.71667,8.08922e-05,-0.000160601,1.02069,-0.3337,3.057e-05,-5.93315e-05,10.0171,9.81402e-07,8.08922e-05,0.52069
5.73333,7.8259e-05,-0.000155421,1.01516,-0.330281,2.9597e-05,-5.74306e-05,10.0151,9.49022e-07,7.8259e-05,0.515157
5.75,7.57106e-05,-0.000150408,1.00968,-0.326895,2.86551e-05,-5.55927e-05,10.0131,9.17738e-07,7.57106e-05,0.509681
5.76667,7.32445e-05,-0.000145555,1.00426,-0.323542,2.77434e-05,-5.38157e-05,10.0112,8.87518e-07,7.32445e-05,0.50426
5.78333,7.08579e-05,-0.000140857,0.998895,-0.320221,2.68608e-05,-5.20974e-05,10.0092,8.58331e-07,7.08579e-05,0.498895
5.8,6.85484e-05,-0.000136311,0.993586,-0.316933,2.60064e-05,-5.04359e-05,10.0073,8.30143e-07,6.85484e-05,0.493586
5.81667,6.63134e-05,-0.000131909,0.988331,-0.313676,2.51791e-05,-4.88292e-05,10.0054,8.02925e-07,6.63134e-05,0.488331
5.83333,6.41506e-05,-0.000127649,0.98313,-0.310451,2.43783e-05,-4.72754e-05,10.0035,7.76644e-07,6.41506e-05,0.48313
5.85,6.20576e-05,-0.000123525,0.977982,-0.307257,2.36029e-05,-4.57726e-05,10.0016,7.51271e-07,6.20576e-05,0.477982
5.86667,6.00323e-05,-0.000119533,0.972888,-0.304094,2.28521e-05,-4.4319e-05,9.99978,7.26775e-07,6.00323e-05,0.472888
5.88333,5.80725e-05,-0.000115669,0.967845,-0.300962,2.21252e-05,-4.29131e-05,9.99794,7.03126e-07,5.80725e-05,0.467845
5.9,5.6176e-05,-0.000111928,0.962855,-0.29786,2.14213e-05,-4.1553e-05,9.99611,6.80297e-07,5.6176e-05,0.462855
5.91667,5.43409e-05,-0.000108308,0.957917,-0.294788,2.07397e-05,-4.02373e-05,9.9943,6.58258e-07,5.43409e-05,0.457917
5.93333,5.25651e-05,-0.000104803,0.953029,-0.291746,2.00797e-05,-3.89642e-05,9.9925,6.36982e-07,5.25651e-05,0.453029
5.95,5.08468e-05,-0.00010141,0.948191,-0.288734,1.94406e-05,-3.77325e-05,9.99072,6.16442e-07,5.08468e-05,0.448191
5.96667,4.91841e-05,-9.8126e-05,0.943404,-0.285752,1.88216e-05,-3.65406e-05,9.98896,5.96612e-07,4.91841e-05,0.443404
5.98333,4.75753e-05,-9.49471e-05,0.938666,-0.282798,1.82222e-05,-3.53871e-05,9.98721,5.77466e-07,4.75753e-05,0.438666
6,4.60187e-05,-9.18701e-05,0.933977,-0.279874,1.76417e-05,-3.42708e-05,9.98547,5.58979e-07,4.60187e-05,0.433977
6.01667,4.45125e-05,-8.88915e-05,0.929337,-0.276978,1.70796e-05,-3.31903e-05,9.98376,5.41128e-07,4.45125e-05,0.429337
6.03333,4.30551e-05,-8.60084e-05,0.924744,-0.27411,1.65351e-05,-3.21444e-05,9.98205,5.23888e-07,4.30551e-05,0.424744
6.05,4.1645e-05,-8.32177e-05,0.9202,-0.271271,1.60078e-05,-3.11319e-05,9.98036,5.07238e-07,4.1645e-05,0.4202
6.06667,4.02806e-05,-8.05164e-05,0.915702,-0.268459,1.54971e-05,-3.01517e-05,9.97869,4.91155e-07,4.02806e-05,0.415702
6.08333,3.89606e-05,-7.79018e-05,0.911251,-0.265675,1.50025e-05,-2.92027e-05,9.97703,4.75618e-07,3.89606e-05,0.411251
6.1,3.76834e-05,-7.53709e-05,0.906846,-0.262919,1.45234e-05,-2.82837e-05,9.97539,4.60607e-07,3.76834e-05,0.406846
6.11667,3.64478e-05,-7.29213e-05,0.902486,-0.26019,1.40594e-05,-2.73939e-05,9.97376,4.46102e-07,3.64478e-05,0.402486
6.13333,3.52523e-05,-7.05504e-05,0.898172,-0.257487,1.36101e-05,-2.65321e-05,9.97215,4.32084e-07,3.52523e-05,0.398172
6.15,3.40957e-05,-6.82555e-05,0.893903,-0.254811,1.31748e-05,-2.56975e-05,9.97055,4.18534e-07,3.40957e-05,0.393903
6.16667,3.29767e-05,-6.60344e-05,0.889679,-0.252162,1.27533e-05,-2.48891e-05,9.96896,4.05436e-07,3.29767e-05,0.389679
6.18333,3.18941e-05,-6.38846e-05,0.885498,-0.249539,1.2345e-05,-2.41062e-05,9.96739,3.92771e-07,3.18941e-05,0.385498
6.2,3.08468e-05,-6.18039e-05,0.88136,-0.246941,1.19495e-05,-2.33477e-05,9.96583,3.80524e-07,3.08468e-05,0.38136
6.21667,2.98336e-05,-5.97902e-05,0.877266,-0.24437,1.15665e-05,-2.2613e-05,9.96429,3.68678e-07,2.98336e-05,0.377266
6.23333,2.88534e-05,-5.78413e-05,0.873214,-0.241824,1.11956e-05,-2.19012e-05,9.96276,3.5722e-07,2.88534e-05,0.373214
6.25,2.79052e-05,-5.59551e-05,0.869205,-0.239303,1.08363e-05,-2.12116e-05,9.96125,3.46134e-07,2.79052e-05,0.369205
6.26667,2.69879e-05,-5.41297e-05,0.865238,-0.236807,1.04883e-05,-2.05435e-05,9.95975,3.35407e-07,2.69879e-05,0.365238
6.28333,2.61006e-05,-5.23631e-05,0.861311,-0.234336,1.01513e-05,-1.98962e-05,9.95826,3.25025e-07,2.61006e-05,0.361311
6.3,2.52422e-05,-5.06535e-05,0.857426,-0.23189,9.82495e-06,-1.92689e-05,9.95678,3.14976e-07,2.52422e-05,0.357426
6.31667,2.44118e-05,-4.8999e-05,0.853581,-0.229468,9.50887e-06,-1.86612e-05,9.95532,3.05247e-07,2.44118e-05,0.353581
6.33333,2.36086e-05,-4.7398e-05,0.849777,-0.22707,9.20275e-06,-1.80722e-05,9.95388,2.95827e-07,2.36086e-05,0.349777
6.35,2.28316e-05,-4.58486e-05,0.846012,-0.224696,8.90631e-06,-1.75016e-05,9.95244,2.86704e-07,2.28316e-05,0.346012
6.36667,2.208e-05,-4.43494e-05,0.842287,-0.222346,8.61922e-06,-1.69486e-05,9.95102,2.77868e-07,2.208e-05,0.342287
6.38333,2.1353e-05,-4.28986e-05,0.838601,-0.220019,8.34121e-06,-1.64126e-05,9.94961,2.69309e-07,2.1353e-05,0.338601
6.4,2.06498e-05,-4.14947e-05,0.834953,-0.217715,8.072e-06,-1.58933e-05,9.94822,2.61017e-07,2.06498e-05,0.334953
6.41667,1.99696e-05,-4.01363e-05,0.831343,-0.215434,7.8113e-06,-1.539e-05,9.94684,2.52982e-07,1.99696e-05,0.331343
6.43333,1.93117e-05,-3.8822e-05,0.827771,-0.213177,7.55886e-06,-1.49023e-05,9.94547,2.45195e-07,1.93117e-05,0.327771
6.45,1.86753e-05,-3.75502e-05,0.824237,-0.210942,7.31443e-06,-1.44297e-05,9.94411,2.37649e-07,1.86753e-05,0.324237
6.46667,1.80597e-05,-3.63196e-05,0.82074,-0.208729,7.07775e-06,-1.39717e-05,9.94276,2.30333e-07,1.80597e-05,0.32074
6.48333,1.74644e-05,-3.5129e-05,0.817279,-0.206538,6.84859e-06,-1.35278e-05,9.94143,2.23242e-07,1.74644e-05,0.317279
6.5,1.68886e-05,-3.3977e-05,0.813855,-0.20437,6.62671e-06,-1.30976e-05,9.94011,2.16367e-07,1.68886e-05,0.313855
6.51667,1.63316e-05,-3.28625e-05,0.810467,-0.202223,6.41189e-06,-1.26808e-05,9.93881,2.09701e-07,1.63316e-05,0.310467
6.53333,1.57929e-05,-3.17842e-05,0.807114,-0.200098,6.20391e-06,-1.22769e-05,9.93751,2.03237e-07,1.57929e-05,0.307114
6.55,1.52719e-05,-3.07409e-05,0.803797,-0.197994,6.00256e-06,-1.18855e-05,9.93623,1.96968e-07,1.52719e-05,0.303797
6.56667,1.47681e-05,-2.97316e-05,0.800514,-0.195911,5.80763e-06,-1.15062e-05,9.93496,1.90889e-07,1.47681e-05,0.300514
6.58333,1.42807e-05,-2.87552e-05,0.797266,-0.19385,5.61892e-06,-1.11386e-05,9.9337,1.84992e-07,1.42807e-05,0.297266
6.6,1.38094e-05,-2.78105e-05,0.794052,-0.191809,5.43625e-06,-1.07825e-05,9.93245,1.79273e-07,1.38094e-05,0.294052
6.61667,1.33535e-05,-2.68967e-05,0.790872,-0.189789,5.25941e-06,-1.04374e-05,9.93121,1.73726e-07,1.33535e-05,0.290872
6.63333,1.29126e-05,-2.60126e-05,0.787726,-0.187789,5.08824e-06,-1.01031e-05,9.92999,1.68344e-07,1.29126e-05,0.287726
6.65,1.24863e-05,-2.51574e-05,0.784613,-0.185809,4.92256e-06,-9.77918e-06,9.92878,1.63124e-07,1.24863e-05,0.284613
6.66667,1.20739e-05,-2.43301e-05,0.781532,-0.18385,4.76219e-06,-9.46535e-06,9.92758,1.5806e-07,1.20739e-05,0.281532
6.68333,1.16751e-05,-2.35299e-05,0.778484,-0.18191,4.60696e-06,-9.16131e-06,9.92639,1.53148e-07,1.16751e-05,0.278484
6.7,1.12894e-05,-2.27557e-05,0.775468,-0.17999,4.45673e-06,-8.86677e-06,9.92521,1.48382e-07,1.12894e-05,0.275468
6.71667,1.09164e-05,-2.20069e-05,0.772484,-0.178089,4.31133e-06,-8.58143e-06,9.92404,1.43759e-07,1.09164e-05,0.272484
6.73333,1.05557e-05,-2.12825e-05,0.769532,-0.176208,4.17061e-06,-8.30504e-06,9.92288,1.39273e-07,1.05557e-05,0.269532
6.75,1.02069e-05,-2.05819e-05,0.76661,-0.174346,4.03442e-06,-8.0373e-06,9.92174,1.34922e-07,1.02069e-05,0.26661
6.76667,9.86953e-06,-1.99042e-05,0.76372,-0.172502,3.90263e-06,-7.77798e-06,9.9206,1.30701e-07,9.86953e-06,0.26372
6.78333,9.54329e-06,-1.92486e-05,0.76086,-0.170678,3.77509e-06,-7.5268e-06,9.91948,1.26606e-07,9.54329e-06,0.26086
6.8,9.22779e-06,-1.86146e-05,0.758031,-0.168872,3.65167e-06,-7.28354e-06,9.91836,1.22634e-07,9.22779e-06,0.258031
6.81667,8.92269e-06,-1.80013e-05,0.755231,-0.167084,3.53224e-06,-7.04794e-06,9.91726,1.18781e-07,8.92269e-06,0.255231
6.83333,8.62763e-06,-1.74081e-05,0.752461,-0.165314,3.41667e-06,-6.81979e-06,9.91617,1.15043e-07,8.62763e-06,0.252461
6.85,8.3423e-06,-1.68344e-05,0.74972,-0.163563,3.30485e-06,-6.59884e-06,9.91509,1.11418e-07,8.3423e-06,0.24972
6.86667,8.06638e-06,-1.62795e-05,0.747009,-0.161829,3.19665e-06,-6.38489e-06,9.91401,1.07902e-07,8.06638e-06,0.247009
6.88333,7.79955e-06,-1.57428e-05,0.744326,-0.160114,3.09197e-06,-6.17773e-06,9.91295,1.04491e-07,7.79955e-06,0.244326
6.9,7.54152e-06,-1.52237e-05,0.741672,-0.158415,2.99067e-06,-5.97715e-06,9.9119,1.01184e-07,7.54152e-06,0.241672
6.91667,7.292e-06,-1.47216e-05,0.739045,-0.156734,2.89267e-06,-5.78294e-06,9.91086,9.79766e-08,7.292e-06,0.239045
6.93333,7.05071e-06,-1.42361e-05,0.736447,-0.15507,2.79786e-06,-5.59492e-06,9.90983,9.48664e-08,7.05071e-06,0.236447
6.95,6.81738e-06,-1.37665e-05,0.733876,-0.153424,2.70613e-06,-5.41289e-06,9.90881,9.18506e-08,6.81738e-06,0.233876
6.96667,6.59174e-06,-1.33123e-05,0.731333,-0.151794,2.61738e-06,-5.23668e-06,9.9078,8.89266e-08,6.59174e-06,0.231333
6.98333,6.37355e-06,-1.2873e-05,0.728816,-0.15018,2.53152e-06,-5.0661e-06,9.90679,8.60916e-08,6.37355e-06,0.228816
7,6.16256e-06,-1.24482e-05,0.726326,-0.148584,2.44846e-06,-4.90098e-06,9.9058,8.33432e-08,6.16256e-06,0.226326
7.01667,5.95853e-06,-1.20374e-05,0.723863,-0.147003,2.36811e-06,-4.74116e-06,9.90482,8.0679e-08,5.95853e-06,0.223863
7.03333,5.76124e-06,-1.164e-05,0.721426,-0.145439,2.29038e-06,-4.58647e-06,9.90385,7.80965e-08,5.76124e-06,0.221426
7.05,5.57045e-06,-1.12558e-05,0.719015,-0.143891,2.21519e-06,-4.43675e-06,9.90288,7.55934e-08,5.57045e-06,0.219015
7.06667,5.38597e-06,-1.08842e-05,0.71663,-0.142359,2.14245e-06,-4.29185e-06,9.90193,7.31675e-08,5.38597e-06,0.21663
7.08333,5.20758e-06,-1.05248e-05,0.71427,-0.140843,2.07209e-06,-4.15162e-06,9.90098,7.08165e-08,5.20758e-06,0.21427
